created_at,full_text,year
2023-11-25,Happy birthday Waziri of Adamawa @atiku eyan Asiwaju of lagos jagaban borgu of Niger president of Nigeria @officialABAT .... God bless Nigeria 🇳🇬 https://t.co/QIhk7GOI9Q,2023
2023-09-30,@PNIB_Official @arga_koerniawan @AyaniMel @DivHumas_Polri @Puspen_TNI @tni_ad @_TNIAL_ @ListyoSigitP @luhut_binsar @mohmahfudmd @islah_bahrawi turun ke sumatera lu kontol jangan berani di jawa aja pilat ke palembang sini biar karambit gw mampir ke mulut lu jawir,2023
2023-07-31,@fatsttt @tanyarlfes Burayot.kontol kejeprit adrem...sarua kene mang..cuman beda daerah beda penyebutannya. ..lamun di sunda mah di sebutnya burayot krn khan tukannya ngageloyot jiga tetek...nah di jawa disebutnya kek gitu krn bentukannya spt kantong testis,2023
2023-12-05,@Raiyuden_YT Saiyan,2023
2023-11-29,@ciinnamonrll gaada yg jawir ta,2023
2023-04-24,@kumquatgiraffe Aku kontol sunda,2023
2023-07-09,@SUNDA_FESS halah kontol wkwk,2023
2023-11-29,Innalillahi wa inna ilaihi raji'un,2023
2023-05-30,@0x2Anto @ordinalswallet bosen kontal kontol mulu hehe,2023
2023-11-29,@jawir_ncuk Gakasian sama aku jg?,2023
2023-12-29,@SUNDA_FESS KONTOL ANJING. EMANG DEFINISI OTAK ISINYA CUMA MMEMEK,2023
2023-05-29,@rawrpunzell Kontol emang,2023
2023-09-13,@neohistoria_id untuk apa bersatu dari sabang hingga merauke ? mending sumatera kalimantan sulawesi maluku dan papua jadi negara baru dan indonesia cuman jawa,2023
2023-08-25,@SUNDA_FESS heeuh euy aing baru tau mun peterpen teh barudak antapani kata si mamah si ariel teh suka nongkrong di daerah rumah ceunah,2023
2023-08-03,@SUNDA_FESS kontol utk smua,2023
2023-11-25,@LKTAAIL Captain morgan mbili na macup haiwezi kufuga,2023
2023-12-05,@antomukuwa Bmw x5 ka?,2023
2023-12-05,@Mussifa_ Usurpalo,2023
2023-11-29,@renjerhitamm Sini masuk kamar,2023
2023-07-12,@SUNDA_FESS BACOT LU KONTOL ANJING,2023
2023-09-26,ini namanya kunci anjing kunci kontol bukan kunci jawa https://t.co/jABS6IyONJ,2023
2023-12-04,Yang nggak pernah interaksi di timeline ternyata penyelam handal di dm.,2023
2023-11-23,@Mureithiiii Inshallah buda.,2023
2023-03-25,@SUNDA_FESS Kade aya nu nyarekan jangan bawa2 masalah pribadi ke base alah kontol,2023
2023-11-29,heeee jawir,2023
2023-11-23,@Adventure_36 Hakuna madereva wastarabu Tanzania kama wa malori,2023
2023-11-29,@jevonisme oalah jawir to (jawa dr lahir),2023
2023-12-03,@0NENDONLYR Negro=omega uwu,2023
2023-07-26,@SUNDA_FESS karang kontol boleh tuh kayanya,2023
2023-11-22,@SUNDA_FESS Anying geus berfikir keras untuk positif tetep weh kontol jawaban na,2023
2023-11-29,@jawir_ncuk Iya nyuci sendiri,2023
2023-11-07,KONYOL DAN KONTOL,2023
2023-11-23,@lereveilafrique @GoitaAssimi @AbdoulayeDiop8 @ChoguelKMaiga @A_Mahamanezeine @cnsp_niger @CapitaineIb226 @Ibrahimamaigaa @AESinfos @Silboyofficiell @BrunoROCCA16 In shaa Allah,2023
2023-04-10,kontol,2023
2023-08-03,@SUNDA_FESS kontol eta kan nu kumaneh hayang,2023
2023-08-04,@SUNDA_FESS Kontol ribet banget,2023
2023-10-19,LOKAL LOKAL KONTOL RO BAWUK TEMPIK E PAPA MAMA MU BAU TERASI JAWA. SOK SOK AN NGATAIN LOKAL. BUAJINGAN KABEHHHH AVA KOREA. https://t.co/BbIPWC4HsP,2023
2023-11-29,alamat anjoyyyy serigala ny klopp ni hrus perform satt,2023
2023-11-29,@mmegumiee hi jawir,2023
2023-11-25,@TheOtherDelo_ Kairo or Babu????si heri hiyo kiti isikaliwe basi,2023
2023-06-09,@nieepang2 @tanyakanrl SUNDA YG KONTOL AJH,2023
2023-10-15,@ninjaxpress_id makin kyk kontol semua paket pengiriman customer gw ke Gresik Jawa Timur gada yang nyampe status pesanan kaga ada perubahan sama sekali dari tgl 8!!!,2023
2023-11-28,@Nigger_wut @RkNyambura Haiombwi hivo sir,2023
2023-11-29,@AM_EllaJKT48 Iya iya,2023
2023-11-23,@wiseconnector Belgium Belize Benin Burundi Comoros Cyprus Djibouti Egypt Fiji Greece Kosovo Lesotho Mexico Niger Peru Togo Yemen,2023
2023-09-28,@denny_si_tegar JAWA JAWA EMANG KEK KONTOL ORANG PULAU JAWA NIH,2023
2023-11-25,@Yahaya__baffa Kai uban wache kano ne yasin Niger 🇳🇪 ne ga bulengeri nan burodin su kama icce kana gani,2023
2023-11-29,@riska jawir harus baca ini sih,2023
2023-11-29,@kochengfs Squat sambil gendong bison mini bisa berotot kali ya,2023
2023-10-14,@SUNDA_FESS katakan kontol,2023
2023-11-25,@JimJongJun @Osama_otero Unatetea huyu msee na vile alikua anawatusi akiwaita broke get alife niger punguza kelele https://t.co/HTDpP3WkP3,2023
2023-12-04,@ikoojoon TEAM JIN PELITO NEGRO HAPPY BIRTHDAY SEOKJIN #HAPPYBIRTHDAYJIN #HappyBirthdayJin #JINDAY https://t.co/XB0u0XD18H,2023
2023-12-05,@Cabwina Dah ada jumpa ke kes pasal apa? Aku syak negro drive pehtu mabuk mabuk,2023
2023-12-05,@THARUN82844338 @RohitMaara @Suriya_offl Munja pathilan Negro sottayan 4 fans pesa kudathu serupu pinjirum https://t.co/ygkvGk4fSs,2023
2023-11-25,@Nigger_wut Ni ngoma nimeskia sahizi tu. Msanii anaitwa Macvoice,2023
2023-10-28,GUA TUH KEK GAPENGEN NGMNG GT YA CUMA DIA INI CAKEP PARAH KONTOL GUE DIBUTAKAN OLEH SEORANG MAS MAS JAWA YG TUA GMN YA PANTEK TOLONG GUE LAH MEMEK,2023
2023-11-29,@lalalalana04 Gak nyuci sendiri,2023
2023-04-16,@KucengTerbanggg Biar dikira setia biar dicek hpnya kontol gua kira hidupnya doang yang problematik ternyata pola pikirnya juga.,2023
2023-12-03,@Y00hmbl sisiiii,2023
2023-12-04,@Sombre__Negro Malobaliya seulement,2023
2023-11-25,sampe ditanya kenapa masih buka ig kantor pas weekend ya gimana ini ram bgt yeorobun dari mulai akte lahir di cilacap sampe diancem orang niger️,2023
2023-10-05,@ntarajabingungz @asmarakacao bahasa jawa lu benerin kontol,2023
2023-11-24,Pemain Prancis Yanis Issoufou dinilai melanggar administrasi untuk bisa tampil di Piala Dunia U-17 2023 Indonesia. Diketahui ia sempat membela tim Niger U-17 di kualifikasi Piala Afrika U-17 pada tahun 2022.,2023
2023-11-23,@HayatuYana Babu sai dai dan kasuwa. Akwai wani yaro a unguwar mu ta Niger su libiya su Algeria ya samu yaje Italy kamar yana Germany ma dan jaraba,2023
2023-12-03,@HUSSEIN26139294 @negrette_negro @CloudsMediaLive Media zetu bhana mtu anaonekaana kabisa ana tatizo badala wamsaidie aondokane na hiyo hali arudi kwenye akili ya kawaida wao wanamchukua wanamfanya kichekesho wapate content . Wanakosea sana ni hali tu maisha anapitia jamaa anahitaji tiba ya afya ya akili.,2023
2023-12-05,@xix0_3 @QianzyZ @WiberMelayu e-money e-menigelo Kencur negro dibuatnya,2023
2023-08-30,@SUNDA_FESS dih kontol aisia waras?,2023
2023-12-05,@MonaIII5469 Hpma Mona ‍️️,2023
2023-11-05,@xrottens kontol jawa,2023
2023-11-29,aku mimpi sama furina ngghh yaudahlah pokoknya mimpi sama furina,2023
2023-11-29,Ketika di dunia ini udah ga ada yg bikin excited but this Welcome to the jawir texting era https://t.co/KMFPU77xGE,2023
2023-12-04,@soisunosguarros Pinta,2023
2023-07-16,@rhhaulia Sunda ini keq kontol,2023
2023-07-20,kalo di sunda artinya titid,2023
2023-12-04,@marioadolfo @alexcrfla HAAHAHHAHAHAHAHAHAHAHAHAHAHAHAHA,2023
2023-11-29,@Matarhoney Niger Benin Togo Peru,2023
2023-08-06,Kenapa bawa2 Sunda hei Kontol?!!,2023
2023-10-16,me: lg jenuh bgt belajar toefl score turun. ga serta merta sih main game itu ngilangin kejenuhan dia: yaudah dijaga semangatnya. pasti bisa . kontol.,2023
2023-07-11,@RuangLucuuu Anak ga sekolah kaya lu bisa jadi apa (sambil kepala aing di toyor toyorin). Emang kontol manusia manusia ituu Sekarang aja tiap ketemu selalu bilang ada cepe ga? kan anjing,2023
2023-11-29,@komer1k jawir is jawiring,2023
2023-11-25,Kwani jana nililewa aje???,2023
2023-11-11,Pernah gak lu lagi mens terus malah nemu orang yang kelakuannya kayak kontol,2023
2023-11-29,@cheesecrazy20 Kasihan yg antri wkwkwkk,2023
2023-11-29,Da. Na wa ooo,2023
2023-11-07,@hrnyhee Ga enak pake tisu majic gak alami kontol jadi kebas cok. Btw gw gak bisa pake sunda anjing,2023
2023-11-22,@SUNDA_FESS Kontol nih,2023
2023-08-29,@ROD65650 WAKAKAKA jadi merasa paling tersakiti gini peler banget deh iw. apa kabar elu hina suku sunda~~mampus lo pelaku rasis KONTOL,2023
2023-11-23,@muziadin @syayangkamu Papua tu otsusnya paling gede dari pemerintahan pusat tapi kenapa warganya bisa pada kek gitu? Lo aja mungkin cuma asbun doang kontol ini pemerintah papua nya yg pada korup tapi yg disalahin warga indo semua. Kalo mau liat kesenjangan di Jawa sekalipun banyak banget.,2023
2023-03-14,@koesahkata @convomfs MANTAP KONTOL,2023
2023-11-08,@L0_JAWA @L0_Corner Wkwkw kontol emg si corner ama reuni bct beut,2023
2023-02-24,@SUNDA_FESS kek kontol ajg,2023
2023-03-12,@SUNDA_FESS kontol wes sabar jebul mah keno mental,2023
2023-11-20,@150SAMAKANDANG knapa sih slalu sunda yg kenak kontol,2023
2023-11-22,@SUNDA_FESS kontol itukan jawaban yg km mau,2023
2023-05-18,@angin_palsu Sunda kontol sunda babi,2023
2023-01-17,@tanyakanrl Mamas in sunda is kontol,2023
2023-03-27,@SUNDA_FESS Halah kontol,2023
2023-11-21,@SUNDA_FESS Kontol :) https://t.co/c6XXeFJmK3,2023
2023-03-12,@SUNDA_FESS jadi apa yang mau diliat kontol.,2023
2023-02-11,@jenoloc @moonareas beb bhs sunda muka lu kek kontol apa?,2023
2023-11-23,Baru saja memastikan diri lolos ke perempat final Piala Dunia U-17 2023 Prancis U-17 diguncang skandal. Kontroversi Les Bleus muncul usai temuan pemain ilegal bernama Yanis Issoufou yang diduga pernah bermain untuk Niger U-17 di Piala Afrika U-17 2023. https://t.co/ynvCBOz698,2023
2023-05-20,@decwline LOVE YOU TAGOR SI PECINTA KONTOL SUNDA,2023
2023-11-28,@Aduiwayanga Majeng ya chini chugastan,2023
2023-12-04,@mozunyu ada dong. ini paling suka duduk di kepala. yg kanan suka di paha. yg negro suka2 dia mau dmn https://t.co/3XrYryf3vh,2023
2023-11-24,UN GOLD - ni confirmatory of SD BIOLINE ambayo imsoma positive kwa nini ni confirmatory coz UN gold ni More sensitive ... Sasa kama mgonjwa amepata maambukiz ivi karibun au ikiwa Bado yupo kweny window period basi Pana uwezekan SD BIOLINE ikasoma NEg ndio maan baada ya kupima SD https://t.co/SYHb6u3vNy,2023
2023-11-26,@MprAldo Manguni kontol sini kau K Jawa ku bikin rujak kau,2023
2023-10-27,Kasih aja tuh tanah jawa buat zionist kl mau simpati sm mereka kontol,2023
2023-07-29,@SUNDA_FESS Hampir semua menjawab KONTOL!,2023
2023-12-21,fyi mamas di sunda itu artinya kontol eh ngga gituuuu... emg bener...,2023
2023-11-24,@AlfrediDanda1 Sahihi,2023
2023-12-05,Emang boleh se-hitam itu? https://t.co/4ZxWOxkuaW,2023
2023-12-03,@negrette_negro @CloudsMediaLive Msema kweli mpenzi wa Mungu wale wanajuana kama hadi kaongea hivo jkute yeye alishawasaidia pia.,2023
2023-11-25,@Nigger_wut Wueh crazy tings. Mimi yangu ni ya aibu zaidi..siwezi sema.,2023
2023-11-29,@sosmedkeras pernah ngobrol sama ojol yg nyambi jagain puteran balik / pak ogah . Infonya jadi pak ogah itu dia sehari bisa 300-400 ribu bahkan jelang hari raya dan di hari raya sampe 1 juta. Pernah dikasih amplopan isi 400 ribu cuma jd pak ogah orang indonesia baik2 amat yak,2023
2023-12-04,@badgyalraee ‍️‍️ngishade ntokazi,2023
2023-11-29,maaf saja tapi aku itu bukan jawir,2023
2023-11-29,Udah muka pas2an harta ngga unlimited tattoan agama kristen udah lumayan berumur pula. Dah nyerah saya nggausah mikir nikah2an segala pusing,2023
2023-05-27,@b3erries Pimpinannya sunda kontol,2023
2023-02-17,@SUNDA_FESS Halaah kontol @skyydetail,2023
2023-01-17,@tanyakanrl Mamas dalam bahasa sunda itu artinya penis. Penis dalam bahasa sunda: Kanjut (kasar) mamas (halus) Jadi cowok sunda dipanggil mamas kalau cowoknya ngerti serasa dikatain kontol,2023
2023-01-12,Aku bilang gini (bahasa sunda): Sia kur make kontol bapak aing tapi aing hasil ti kontol bapak aing. Jadi anu boga tahta tertinggi aing lain sia lonte,2023
2023-12-04,@Ericgallegoo Pagat la cocs negro culiau,2023
2023-01-08,@rkivestor Pengen di deketin cwok sunda especially bandung doakeun nya 2023 ieu ai di mere cwok bandung nu kasep sareng baik hate na jiwa na kantong na agama na kontol na,2023
2023-08-25,@SUNDA_FESS ih anying bip oge goblok loba nu gay kitu patut amyink,2023
2023-06-04,@kangcibay @SUNDA_FESS Cinta cinta tai anjinglah effort effort kontol asa teu di hargaan pisan nggs bebeak ktu,2023
2023-07-08,@SUNDA_FESS Kontol sia akun alter hode bego,2023
2023-11-25,@FKihamu Ndo nyny mliokua mnasema kwann Manula karuhusiwa kucheza Derby kisa kaliwa Tano ila alipotoka na clean sheet Vs Niger mlikaa kimya,2023
2023-11-23,Ada Anambra Obi Cubana Igbos THE END IS NOW Mr Ibu Biafra Shaffy Bello Amapiano Taiwo Awoniyi Coco Kwankwaso South Africans Niger Oladips Shola Nasarawa Lavia Olamide Farm City Kuda SIWES Ijele E-Maths Jaywon Hamba Wena https://t.co/d3Pp7AUzvj,2023
2023-11-29,@AD_G1003 Gak tau ni,2023
2023-07-29,@SUNDA_FESS KONTOL,2023
2023-11-09,@mediumrawre Kontol laki jawa ya,2023
2023-11-29,@zemacchiato Ayo gasin buru mangap wkwkkwk,2023
2023-09-15,@yoxvin benci banget gua sayur asem dibikin manis sama orang JAWA. KONTOL.,2023
2023-11-24,Kama sio mpenzi wa Hip-Hop ni ngumu kumjua huyu mwamba Bobby Shmurda alijipatia umaarufu zaidi kupitia ngoma yake ya Hot niggers iliyotamba mwaka 2014 ilikuwa bonge la ngoma . Baadaye 2016 alikuja hukumiwa miaka 7 jela kwa kosa la kumiliki silaha kinyume na sheria. https://t.co/Wh9J9SpdQk,2023
2023-09-23,@dhkrmdhan basa jawa lu acakabrut kontol pake bahasa indo aja,2023
2023-10-10,pengen aku dudukin mukanya biarin jilat memek aku sampe sesek nafas ANJING MAU ANJING mas mas jawa please ewe aku udah siap nungging mas nyepongin kontol kamu juga siap (tapi kepalanya aja ya tenggorokan saya gak kuat),2023
2023-11-22,@SUNDA_FESS kontol,2023
2023-11-29,@jawir_ncuk @shkbmntr unknown coffe tidak direkomendasikan karna wifinya lemot :),2023
2023-10-19,@VIVAcoid Media PEKOK Bin KONTOL... Benci boleh tapi jangan GOBLOK lah. Minimal lu minta maaf klo lu sebarin berita yg salah kemarin. Tolol...,2023
2023-01-24,@SUNDA_FESS kontol hehe,2023
2023-11-25,@CAPTAINFISH_ Wakati ni huuu wakubarikiwa,2023
2023-12-05,@catesantanna HAUAHAUAHAHAHAHAHAHA KOE,2023
2023-11-29,@sukabunglon Salam kenal saya joni si mungil,2023
2023-05-22,@Rizalxyn @dewangga261 @idextratime Rosas rasis tiap hari disini hina hinaan anjing babi kontol Jawa Ireng Sunda Ireng itu apa?,2023
2023-11-09,@CNNIndonesia Kurang kontol apa lagi coba,2023
2023-11-22,@SUNDA_FESS tentu sja kontol hehe,2023
2023-08-03,@SUNDA_FESS Kontol kabeh,2023
2023-07-15,@julysletter kontol sunda tu klo fuck jdi puck,2023
2023-11-23,@FabrizioRomano Bengali https://t.co/WURdEPgHdf,2023
2023-11-29,Mkumbuke Mungu wakati wa ujana wako Siku zisije pita mpaka wakati wa uzee wako,2023
2023-09-13,@BuzzerMaling Ga semua tanah ada sertifnya jangan tolol. Jangankan luar jawa lu kira di jawa semua kepemilikan tanah pasti ada sertifnya? Perluas wawasan apa itu tanah ulayat adat tanah bekas adat tanah girik dll biar otak ga cuma kontol doang isinya,2023
2023-04-19,@SUNDA_FESS Mikir kontol udah paling bener. tapi kamu 4 tahun lumayan bodo juga.,2023
2023-11-29,@jawir_ncuk Lasung,2023
2023-11-12,Mungkin emg aing suka mas2 jawa,2023
2023-12-03,Banana,2023
2023-11-24,Bunge la Jumuiya ya Kiuchumi ya Nchi za Afrika Magharibi Ecowas linawaomba wakuu wa nchi za jumuiya hiyo kuondoa vikwazo vilivyowekwa dhidi ya Niger baada ya mapinduzi ya kijeshi ya Julai 26 mwaka huu. [LISTEN] https://t.co/UE3BqIs8e7 #DarubiniyaAfrika #ChannelAfrica https://t.co/LGnawg8vU7,2023
2023-11-19,@SUNDA_FESS valid anjg mang kontol,2023
2023-12-05,@Libro_negro_ Pura basura,2023
2023-11-29,Ngampurane ya nyong jawir this is gondes https://t.co/5aClL5Bbey,2023
2023-11-05,@Israel kontol,2023
2023-11-23,@prezdah01 Kanuni,2023
2023-11-29,@MattCliffson Sawa,2023
2023-04-17,@FWBEEES @SUNDA_FESS Citol = aci kontol,2023
2023-05-01,@HalsDemigod91 maksudnya ngetweet kek gini ngehina apa gimana? banyak banget yg anti Sunda. kek idup lu ga ada dalem list aja kontol!,2023
2023-11-24,@2paradisefunny Mbon mm nmewez ila kwa shida,2023
2023-12-05,Bala,2023
2023-11-29,JAWIR PRIDE GA TU https://t.co/4vGJ5Fya9z,2023
2023-11-29,@Ukkeh1 Yg pntg niat aja toh jg klo pun ada yg DM kan juga dikit paling yg saling mengikuti saja,2023
2023-11-28,( ISLAM) Fulani------Hausawa ||. V || ||. (Gaba) || Niger-----------Nigeria ||. (Yaƙi) || PALASTINE--------Israel. KUBAR CECE KUCE MUFUSKANCI WAN NAN DAN ALLAH,2023
2023-11-28,@tanyakanrl Asu niger berenang sana pulang. Magadir,2023
2023-10-20,ー kontol | chanjeong non-idol au bokem US x mas jawa (WALAU KITA TAU DIA GADA JAWA2NYA) (let's pretend) (three-tweets) https://t.co/z7Qo3FCk8t,2023
2023-11-29,@jawir_ncuk Ngaceng,2023
2023-12-24,@babang_cky80 @MadeAdnyan47688 @DokterTifa @cakimiNOW Goblok goblok emang sunda kontol,2023
2023-11-18,Recap standup festival yuk hoora2 : - ardit erwanda circle artis jawa - kiky saputri kontol adul PDI - gepamungkas cowo &gt; cewe - podcast agak laen lolox zinah covid - indra frimawan gajelas literally - arif brata lucu smua materi impersonate tanpa cela https://t.co/GER9zrKQy8,2023
2023-11-29,@dion390854 Hem jg,2023
2023-09-21,percakapan yang dikangenin dri anak anak kontol https://t.co/mYH5nudZ0j,2023
2023-12-05,@YosephHaddad Tolollll mana ada hamas pakeannya compang camping blek negro jelek kek gitu bangsat. Mana memperlakukan israeli hostage ditaro di mobil pick up kek kambing qurban aja lagi. Tololll tolollll,2023
2023-11-29,eunseok forever mas JAWIR di universe gw,2023
2023-11-28,@BrainSyco3 Syurga niger,2023
2023-09-20,kontol b sunda anjg nyusahin bgst tai babik monyet,2023
2023-06-02,SUNDA PALING KONTOL SI G WORD DOANG https://t.co/I03cyKQRVa,2023
2023-11-25,Men mount,2023
2023-11-23,@Yahaya__baffa Baffa babu ne fa. Saidai ko ka shiga niger ko benin ko togo amma ko a badagri bazaka samu ba,2023
2023-11-09,@Slot_boys @illegallybstrd Dih promotor judol kontol. Blocked permanently!,2023
2023-09-26,jawa kontol,2023
2023-11-29,@jawir_ncuk Ngepet ?,2023
2023-11-18,ya Tuhan capek banget jadi anak Perempuan di keluarga sunda. kenapa aku gak terlahir jadi anak laki aja? kan aku juga mau dapet warisan bermodalkan punya kontol . walaupun tidak bisa diandalkan selalu bangun siang dan tidak kompeten yang penting dapet warisan karena berkontol..,2023
2023-11-29,@themraqua Aaminnn jgn lupa ngeronda,2023
2023-10-19,@mokudesuka Babi.. dia tak tau ke orang jawa ni ireng ganel &amp; kontol e gedi.. hahahahahaha,2023
2023-04-29,@kittentity @sunatlazer Sunda anjing kontol lu semuaa ini ranah jawa,2023
2023-11-29,Ini perang dunianya kapan ya?,2023
2023-11-24,Haya madili ninayopata DM kuna siku nitayakumbuka Kanji asinitie kibur,2023
2023-12-04,@userpfftt @fluffycloud25 negro size panjang 10 11 inchi tuh biasa besar lengan tapi keras dia xpadu ramai perempuan mlyu ketagih btng hitam negro nih,2023
2023-07-23,jadi kanjut teh artina beneran kontol? - siapa yang ngajarin dia sunda #tellonym https://t.co/SN9jDMlZ6W,2023
2023-06-05,@jarangterjadii @SUNDA_FESS Moal ben kontol urang pipilih paur beunang hip :v,2023
2023-12-05,jajdkajdksjska que negro taradoa sjakajaj,2023
2023-06-08,@infotwitwor_ Rasis dan bully itu dilarang tapi kalau ke modelan si daniel kontol ini halal,2023
2023-06-05,@noturslutbby emang nyepong kontol jawa sama nyepong kontol sunda tuh beda ya efek sampingnya?,2023
2023-11-29,@nvrrmiind_ .2 cil aslina sarua sing ayena bintang 32,2023
2023-11-15,Ad 1 lgi anj kontol bngt jmbut abis selesai masak diksih tugas jawa 15soal Gw udh 10 kerjainny brng tmn gw nah di kontol titit memek ini dtng quen nnti liat yo gt gt trs gw bilang ga Dia ngotot mo liat nnti smbil mukul lengan gw pke buku. Gw mo kejar tp sepatu gw licin bet-,2023
2023-11-14,Marahin saja pak soalnya ngaku ateis tapi mendukung genosida terhadap warga sipil di Gaza. Kalau kesambet lagi kasih link liveleak biar penyepong kontol paman Benjamin nyadar.,2023
2023-12-03,@prometeo84_ Trollbobo,2023
2023-12-05,Kafka y cisne negro https://t.co/hcVxlcFMiH,2023
2023-11-29,kalo pacaran sama anak sasjaw tiap pagi ngucapin pagi jawir,2023
2023-09-06,@SUNDA_FESS ai ieu ngirim kontol,2023
2023-11-28,EU yahofia Niger kuifuta sheria ya usafirishaji haramu wa wahamiaji https://t.co/8zvH0et7Sh,2023
2023-11-01,ya maap kalo domisili gue di luar jawa dan masih kuliah dan PERLU TIMING YANG PAS. lo pikir harga tiket medan-jakarta di range desember-januari murah?? ngga kontol itu arus bolak balik mudik.,2023
2023-11-06,Saying pengen ke uighur itu kek ngomong pengen ke sunda. Minimal dengerin videonya kek. Jangan nonton pake kontol,2023
2023-10-22,@sigitramadhan2 Mntap,2023
2023-10-24,@Notsa1103 @kompascom Kontol jawa emg kebiasaan dari dulu,2023
2023-11-23,Ije love Ndi ofe mmanu ama cross Niger bridge!!!!! Uche gi di kwa ya #igbo https://t.co/AcMX1gy4CP,2023
2023-12-05,@NEGRO_HOHNER3 Gemeliiiiiiiiiii,2023
2023-11-29,@ngghhmpss jawir aj,2023
2023-12-05,@marcelitaokk @abrazaderasgcx Edesur,2023
2023-12-03,@paurodriguezb21 ¿Bailan que?,2023
2023-11-24,@MorphoMenelausX @strike_bravo_b @aniesbaswedan Biar seru mendengarkan kata kontol Tiap lima detik gitu di debat discord.,2023
2023-05-10,gk ad org disekitar gw ngmg sunda disini knp ad bhs sunda dsni knp siapa apasih kontol sunda asu,2023
2023-05-15,@tanyarlfes Lo bales aja dengan beberapa kata yang mematikan versi sunda kasar. MEH NAON GOBLOG SAMARUK SIA AING DEK CEURIK GETIH NELEU SIA? HENTE ANJING TE NGEPEK KONTOL. Sekian terimakasih.,2023
2023-12-03,Mbega #Stikk-el-Negro yagiye he numva nkumbuye songs ziwe...agafaransa karihano basha wamenga si umurundi,2023
2023-11-29,@themraqua Ra gowo sempak ki,2023
2023-11-29,@Hellodito15 emg gtg ajg https://t.co/m4FXAy52OO,2023
2023-12-03,@JulyB_Lucille @gleisi O negro kumeu seuku,2023
2023-12-05,@15Diegocalle DI NEGRO,2023
2023-11-15,@kingngentottt Enak mas tapi perih mass kontol jawa gede banget a-ampun mas? https://t.co/0FdWY5H6uU,2023
2023-11-15,Kalau komen pakai bahasa indonesialah kontol jalang pakai bahasa jawamu ko fikir yang di twitter orang jawa semua kontol,2023
2023-09-18,Kok artinya cepat sekali berubah? Baiklah kalau begitu saya ingin mengubah arti kata kontol sebagai ungkapan rasa sayang bila piting berarti merangkul!,2023
2023-02-25,@SUNDA_FESS KARANG KONTOL sih,2023
2023-10-07,@tanyarlfes ye si kontol dikira org sunda begitu semua apa gblkkkkk,2023
2023-09-11,@oranggiLa @sandcattttt @vincentrcrd Chindo kena hantam rudal kontol jawa,2023
2023-04-03,@branwkas @moeuii kontol? mana ku tau gue bukan orang sunda teh,2023
2023-09-03,Kena-kena lain urang Sunda puas puas di blokir si heunceut peyot Jeung kontol peyot !!! Hahahaha,2023
2023-12-03,Firifiri https://t.co/BwOAI9wj4u,2023
2023-11-29,@convomf gublug bgt sumpa dh dibersihin grgr org gublug kek kliatan gk dibersiin,2023
2023-09-23,@bangunsetiaji4 Terimakasih info nya.. Konthol dan peli itu bahasa Jawa kan ya? Dalam bahasa Jawa ada perbedaan suara t dan th. Dalam bahasa Indonesia hanya ada t saja. Konthol diserap dalam bahasa Indonesia jadi kontol.,2023
2023-11-29,@unnesmenfess Dm ka,2023
2023-10-02,Ini kontol kok gak puas puas yaaa,2023
2023-11-29,@anaive__ @18fesss Kemarin dideketin cowo yg body count nya 7 bhkn ngakunya tanpa pengaman. Bjir kata gw mah trs ta tanyain udh cek kesehatan belum ngakunya aman. Kira2 iya ga ya? Wkwkwk bisa dipercaya ga sih? Anjrit EMG sih bisa²nya santuy gitu invest penyakit.,2023
2023-12-04,Presoak amnistiak,2023
2023-12-03,Bang ban bang,2023
2023-10-30,@SUPARJO219 @MarketWatchWire @Treesalife Gausah ngetaggin gua Jawa kontol gabisa bahasa inggris Don't tag me i not your friend,2023
2023-01-16,@SUNDA_FESS Kadie kontol sia ku aing di celupkeun di kuah baso hela,2023
2023-11-29,budget karimun jawir berapa ya transport dll,2023
2023-11-29,@convomfs abis sad sad d jeda dlu nder trs sad sad lgi emg gtu idup,2023
2023-11-29,@catsuichi @tempeultra Kasi bekal anak mie kak wkwk,2023
2023-12-27,@convomfs aa sunda kontol. BISA BISANYA GUE DI GHOSTING ANJENG dahal dah baper mampus,2023
2023-12-04,@18fesss Ajak ukur bersama sj Brp cm kalau lg ngaceng Klau msh 10+cm Ya masih SNI lah Ukuran org indo kan emang g besar kyk bule/negro Ajak browsing2 ukuran rata2 org indonesia Biar merasa bnyk jg yg sprti dia Jd bs lbh PD,2023
2023-12-05,Umeanza kitaja kina otis hawa wase wa mech walikuwa wanaona EBE tunalima mashamba sai wanapiga shida vizii.,2023
2023-11-25,Sema wanangu Bayer liverkusen anatetea sana pesa zetu msimu huu Au mnaonaje.???,2023
2023-11-29,@GilaFilmID Gw kira Veronica,2023
2023-10-25,@brave_ags Drama muka jelek kontol juga gedean punya gua,2023
2023-11-29,@cheesecrazy20 Kan udah dapat wkwkwkk,2023
2023-11-29,@Ukkeh1 Moga kesampaian,2023
2023-01-26,sunda mumet kontol,2023
2023-11-28,Manifesting ke jepang setelah gagal ke taiwan niger korea singapura dan malaysia,2023
2023-11-29,@323junn Lo jangan bikin jelek image gue dong jawir !,2023
2023-11-29,@boomchikiboom_ Gua cari sih si jawir jamet ini. Minimal leher ditanah (kalau cowo),2023
2023-09-26,info oprasi kontol jawa https://t.co/sXuV5D1hvu,2023
